Attaching to:  10.11.32.219:4242
Server started! Waiting for streams from client...
session created:  10.51.0.77:43693
stream created:  3
Start forwarding? [write any letter]
Connected to mquic, connecting to Websocket.
2024-11-06 14:05:56,060 - INFO - SEQ - 1
2024-11-06 14:05:56,103 - INFO - SEQ - 2
2024-11-06 14:05:56,122 - INFO - SEQ - 3
2024-11-06 14:05:56,152 - INFO - SEQ - 4
2024-11-06 14:05:56,182 - INFO - SEQ - 5
2024-11-06 14:05:56,212 - INFO - SEQ - 6
2024-11-06 14:05:56,243 - INFO - SEQ - 7
2024-11-06 14:05:56,273 - INFO - SEQ - 8
2024-11-06 14:05:56,303 - INFO - SEQ - 9
2024-11-06 14:05:56,333 - INFO - SEQ - 10
2024-11-06 14:05:56,363 - INFO - SEQ - 11
2024-11-06 14:05:56,393 - INFO - SEQ - 12
2024-11-06 14:05:56,423 - INFO - SEQ - 13
2024-11-06 14:05:56,453 - INFO - SEQ - 14
2024-11-06 14:05:56,483 - INFO - SEQ - 15
2024-11-06 14:05:56,513 - INFO - SEQ - 16
2024-11-06 14:05:56,543 - INFO - SEQ - 17
2024-11-06 14:05:56,573 - INFO - SEQ - 18
2024-11-06 14:05:56,604 - INFO - SEQ - 19
2024-11-06 14:05:56,635 - INFO - SEQ - 20
2024-11-06 14:05:56,665 - INFO - SEQ - 21
2024-11-06 14:05:56,694 - INFO - SEQ - 22
2024-11-06 14:05:56,724 - INFO - SEQ - 23
2024-11-06 14:05:56,756 - INFO - SEQ - 24
2024-11-06 14:05:56,786 - INFO - SEQ - 25
2024-11-06 14:05:56,816 - INFO - SEQ - 26
2024-11-06 14:05:56,846 - INFO - SEQ - 27
2024-11-06 14:05:56,876 - INFO - SEQ - 28
2024-11-06 14:05:56,906 - INFO - SEQ - 29
2024-11-06 14:05:56,923 - INFO - SEQ - 30
2024-11-06 14:05:56,936 - INFO - SEQ - 31
2024-11-06 14:05:56,966 - INFO - SEQ - 32
2024-11-06 14:05:56,997 - INFO - SEQ - 33
2024-11-06 14:05:57,026 - INFO - SEQ - 34
2024-11-06 14:05:57,056 - INFO - SEQ - 35
2024-11-06 14:05:57,086 - INFO - SEQ - 36
2024-11-06 14:05:57,116 - INFO - SEQ - 37
2024-11-06 14:05:57,146 - INFO - SEQ - 38
2024-11-06 14:05:57,176 - INFO - SEQ - 39
2024-11-06 14:05:57,206 - INFO - SEQ - 40
2024-11-06 14:05:57,236 - INFO - SEQ - 41
2024-11-06 14:05:57,266 - INFO - SEQ - 42
2024-11-06 14:05:57,296 - INFO - SEQ - 43
2024-11-06 14:05:57,326 - INFO - SEQ - 44
2024-11-06 14:05:57,357 - INFO - SEQ - 45
2024-11-06 14:05:57,387 - INFO - SEQ - 46
2024-11-06 14:05:57,417 - INFO - SEQ - 47
2024-11-06 14:05:57,447 - INFO - SEQ - 48
2024-11-06 14:05:57,477 - INFO - SEQ - 49
2024-11-06 14:05:57,507 - INFO - SEQ - 50
2024-11-06 14:05:57,537 - INFO - SEQ - 51
2024-11-06 14:05:57,568 - INFO - SEQ - 52
2024-11-06 14:05:57,598 - INFO - SEQ - 53
2024-11-06 14:05:57,628 - INFO - SEQ - 54
2024-11-06 14:05:57,658 - INFO - SEQ - 55
2024-11-06 14:05:57,688 - INFO - SEQ - 56
2024-11-06 14:05:57,718 - INFO - SEQ - 57
2024-11-06 14:05:57,748 - INFO - SEQ - 58
2024-11-06 14:05:57,778 - INFO - SEQ - 59
2024-11-06 14:05:57,808 - INFO - SEQ - 60
2024-11-06 14:05:57,838 - INFO - SEQ - 61
2024-11-06 14:05:57,868 - INFO - SEQ - 62
2024-11-06 14:05:57,898 - INFO - SEQ - 63
2024-11-06 14:05:57,929 - INFO - SEQ - 64
2024-11-06 14:05:57,940 - INFO - SEQ - 65
2024-11-06 14:05:57,959 - INFO - SEQ - 66
2024-11-06 14:05:57,989 - INFO - SEQ - 67
2024-11-06 14:05:58,019 - INFO - SEQ - 68
2024-11-06 14:05:58,049 - INFO - SEQ - 69
2024-11-06 14:05:58,079 - INFO - SEQ - 70
2024-11-06 14:05:58,109 - INFO - SEQ - 71
2024-11-06 14:05:58,140 - INFO - SEQ - 72
2024-11-06 14:05:58,169 - INFO - SEQ - 73
2024-11-06 14:05:58,200 - INFO - SEQ - 74
2024-11-06 14:05:58,229 - INFO - SEQ - 75
2024-11-06 14:05:58,259 - INFO - SEQ - 76
2024-11-06 14:05:58,290 - INFO - SEQ - 77
2024-11-06 14:05:58,320 - INFO - SEQ - 78
2024-11-06 14:05:58,351 - INFO - SEQ - 79
2024-11-06 14:05:58,380 - INFO - SEQ - 80
2024-11-06 14:05:58,410 - INFO - SEQ - 81
2024-11-06 14:05:58,441 - INFO - SEQ - 82
2024-11-06 14:05:58,470 - INFO - SEQ - 83
2024-11-06 14:05:58,501 - INFO - SEQ - 84
2024-11-06 14:05:58,531 - INFO - SEQ - 85
2024-11-06 14:05:58,561 - INFO - SEQ - 86
2024-11-06 14:05:58,591 - INFO - SEQ - 87
2024-11-06 14:05:58,621 - INFO - SEQ - 88
2024-11-06 14:05:58,652 - INFO - SEQ - 89
2024-11-06 14:05:58,682 - INFO - SEQ - 90
2024-11-06 14:05:58,712 - INFO - SEQ - 91
2024-11-06 14:05:58,742 - INFO - SEQ - 92
2024-11-06 14:05:58,772 - INFO - SEQ - 93
2024-11-06 14:05:58,802 - INFO - SEQ - 94
2024-11-06 14:05:58,832 - INFO - SEQ - 95
2024-11-06 14:05:58,862 - INFO - SEQ - 96
2024-11-06 14:05:58,892 - INFO - SEQ - 97
2024-11-06 14:05:58,923 - INFO - SEQ - 98
2024-11-06 14:05:58,940 - INFO - SEQ - 99
2024-11-06 14:05:58,953 - INFO - SEQ - 100
2024-11-06 14:05:58,983 - INFO - SEQ - 101
2024-11-06 14:05:59,013 - INFO - SEQ - 102
2024-11-06 14:05:59,043 - INFO - SEQ - 103
2024-11-06 14:05:59,073 - INFO - SEQ - 104
2024-11-06 14:05:59,103 - INFO - SEQ - 105
2024-11-06 14:05:59,133 - INFO - SEQ - 106
2024-11-06 14:05:59,163 - INFO - SEQ - 107
2024-11-06 14:05:59,193 - INFO - SEQ - 108
2024-11-06 14:05:59,224 - INFO - SEQ - 109
2024-11-06 14:05:59,253 - INFO - SEQ - 110
2024-11-06 14:05:59,284 - INFO - SEQ - 111
2024-11-06 14:05:59,314 - INFO - SEQ - 112
2024-11-06 14:05:59,344 - INFO - SEQ - 113
2024-11-06 14:05:59,374 - INFO - SEQ - 114
2024-11-06 14:05:59,404 - INFO - SEQ - 115
2024-11-06 14:05:59,434 - INFO - SEQ - 116
2024-11-06 14:05:59,464 - INFO - SEQ - 117
2024-11-06 14:05:59,494 - INFO - SEQ - 118
2024-11-06 14:05:59,524 - INFO - SEQ - 119
2024-11-06 14:05:59,554 - INFO - SEQ - 120
