Attaching to:  10.11.32.219:4242
Server started! Waiting for streams from client...
session created:  10.51.0.77:60035
stream created:  3
Start forwarding? [write any letter]
Connected to mquic, connecting to Websocket.
2024-11-06 14:34:11,127 - INFO - SEQ - 1
2024-11-06 14:34:11,163 - INFO - SEQ - 2
2024-11-06 14:34:11,187 - INFO - SEQ - 3
2024-11-06 14:34:11,217 - INFO - SEQ - 4
2024-11-06 14:34:11,247 - INFO - SEQ - 5
2024-11-06 14:34:11,278 - INFO - SEQ - 6
2024-11-06 14:34:11,307 - INFO - SEQ - 7
2024-11-06 14:34:11,337 - INFO - SEQ - 8
2024-11-06 14:34:11,368 - INFO - SEQ - 9
2024-11-06 14:34:11,398 - INFO - SEQ - 10
2024-11-06 14:34:11,428 - INFO - SEQ - 11
2024-11-06 14:34:11,458 - INFO - SEQ - 12
2024-11-06 14:34:11,488 - INFO - SEQ - 13
2024-11-06 14:34:11,518 - INFO - SEQ - 14
2024-11-06 14:34:11,548 - INFO - SEQ - 15
2024-11-06 14:34:11,578 - INFO - SEQ - 16
2024-11-06 14:34:11,608 - INFO - SEQ - 17
2024-11-06 14:34:11,638 - INFO - SEQ - 18
2024-11-06 14:34:11,668 - INFO - SEQ - 19
2024-11-06 14:34:11,698 - INFO - SEQ - 20
2024-11-06 14:34:11,728 - INFO - SEQ - 21
2024-11-06 14:34:11,759 - INFO - SEQ - 22
2024-11-06 14:34:11,789 - INFO - SEQ - 23
2024-11-06 14:34:11,819 - INFO - SEQ - 24
2024-11-06 14:34:11,849 - INFO - SEQ - 25
2024-11-06 14:34:11,879 - INFO - SEQ - 26
2024-11-06 14:34:11,900 - INFO - SEQ - 27
2024-11-06 14:34:11,909 - INFO - SEQ - 28
2024-11-06 14:34:11,939 - INFO - SEQ - 29
2024-11-06 14:34:11,969 - INFO - SEQ - 30
2024-11-06 14:34:11,999 - INFO - SEQ - 31
2024-11-06 14:34:12,029 - INFO - SEQ - 32
2024-11-06 14:34:12,059 - INFO - SEQ - 33
2024-11-06 14:34:12,090 - INFO - SEQ - 34
2024-11-06 14:34:12,120 - INFO - SEQ - 35
2024-11-06 14:34:12,150 - INFO - SEQ - 36
2024-11-06 14:34:12,180 - INFO - SEQ - 37
2024-11-06 14:34:12,210 - INFO - SEQ - 38
2024-11-06 14:34:12,240 - INFO - SEQ - 39
2024-11-06 14:34:12,270 - INFO - SEQ - 40
2024-11-06 14:34:12,300 - INFO - SEQ - 41
