Attaching to:  10.11.32.219:4242
Server started! Waiting for streams from client...
session created:  10.11.66.177:34476
stream created:  3
Start forwarding? [write any letter]
Connected to mquic, connecting to Websocket.
2025-03-25 18:37:40,388 - INFO - SEQ - 1
2025-03-25 18:37:40,418 - INFO - SEQ - 2
2025-03-25 18:37:40,448 - INFO - SEQ - 3
2025-03-25 18:37:40,478 - INFO - SEQ - 4
2025-03-25 18:37:40,508 - INFO - SEQ - 5
2025-03-25 18:37:40,538 - INFO - SEQ - 6
2025-03-25 18:37:40,569 - INFO - SEQ - 7
2025-03-25 18:37:40,599 - INFO - SEQ - 8
2025-03-25 18:37:40,629 - INFO - SEQ - 9
2025-03-25 18:37:40,659 - INFO - SEQ - 10
2025-03-25 18:37:40,689 - INFO - SEQ - 11
2025-03-25 18:37:40,719 - INFO - SEQ - 12
2025-03-25 18:37:40,749 - INFO - SEQ - 13
2025-03-25 18:37:40,780 - INFO - SEQ - 14
2025-03-25 18:37:40,810 - INFO - SEQ - 15
2025-03-25 18:37:40,840 - INFO - SEQ - 16
2025-03-25 18:37:40,870 - INFO - SEQ - 17
2025-03-25 18:37:40,900 - INFO - SEQ - 18
2025-03-25 18:37:40,931 - INFO - SEQ - 19
2025-03-25 18:37:40,961 - INFO - SEQ - 20
2025-03-25 18:37:40,991 - INFO - SEQ - 21
2025-03-25 18:37:41,021 - INFO - SEQ - 22
2025-03-25 18:37:41,051 - INFO - SEQ - 23
2025-03-25 18:37:41,081 - INFO - SEQ - 24
2025-03-25 18:37:41,111 - INFO - SEQ - 25
2025-03-25 18:37:41,141 - INFO - SEQ - 26
2025-03-25 18:37:41,172 - INFO - SEQ - 27
2025-03-25 18:37:41,202 - INFO - SEQ - 28
2025-03-25 18:37:41,232 - INFO - SEQ - 29
2025-03-25 18:37:41,262 - INFO - SEQ - 30
2025-03-25 18:37:41,292 - INFO - SEQ - 31
2025-03-25 18:37:41,322 - INFO - SEQ - 32
2025-03-25 18:37:41,353 - INFO - SEQ - 33
2025-03-25 18:37:41,382 - INFO - SEQ - 34
2025-03-25 18:37:41,413 - INFO - SEQ - 35
2025-03-25 18:37:41,443 - INFO - SEQ - 36
2025-03-25 18:37:41,473 - INFO - SEQ - 37
2025-03-25 18:37:41,504 - INFO - SEQ - 38
2025-03-25 18:37:41,533 - INFO - SEQ - 39
2025-03-25 18:37:41,563 - INFO - SEQ - 40
2025-03-25 18:37:41,593 - INFO - SEQ - 41
2025-03-25 18:37:41,623 - INFO - SEQ - 42
2025-03-25 18:37:41,654 - INFO - SEQ - 43
2025-03-25 18:37:41,684 - INFO - SEQ - 44
2025-03-25 18:37:41,714 - INFO - SEQ - 45
2025-03-25 18:37:41,744 - INFO - SEQ - 46
2025-03-25 18:37:41,775 - INFO - SEQ - 47
2025-03-25 18:37:41,805 - INFO - SEQ - 48
2025-03-25 18:37:41,835 - INFO - SEQ - 49
2025-03-25 18:37:41,865 - INFO - SEQ - 50
2025-03-25 18:37:41,895 - INFO - SEQ - 51
2025-03-25 18:37:41,925 - INFO - SEQ - 52
2025-03-25 18:37:41,955 - INFO - SEQ - 53
2025-03-25 18:37:41,985 - INFO - SEQ - 54
2025-03-25 18:37:42,016 - INFO - SEQ - 55
2025-03-25 18:37:42,046 - INFO - SEQ - 56
2025-03-25 18:37:42,076 - INFO - SEQ - 57
2025-03-25 18:37:42,107 - INFO - SEQ - 58
2025-03-25 18:37:42,136 - INFO - SEQ - 59
2025-03-25 18:37:42,167 - INFO - SEQ - 60
2025-03-25 18:37:42,197 - INFO - SEQ - 61
2025-03-25 18:37:42,228 - INFO - SEQ - 62
2025-03-25 18:37:42,258 - INFO - SEQ - 63
2025-03-25 18:37:42,288 - INFO - SEQ - 64
2025-03-25 18:37:42,318 - INFO - SEQ - 65
2025-03-25 18:37:42,348 - INFO - SEQ - 66
2025-03-25 18:37:42,378 - INFO - SEQ - 67
2025-03-25 18:37:42,408 - INFO - SEQ - 68
2025-03-25 18:37:42,439 - INFO - SEQ - 69
2025-03-25 18:37:42,469 - INFO - SEQ - 70
2025-03-25 18:37:42,499 - INFO - SEQ - 71
2025-03-25 18:37:42,529 - INFO - SEQ - 72
2025-03-25 18:37:42,560 - INFO - SEQ - 73
2025-03-25 18:37:42,589 - INFO - SEQ - 74
2025-03-25 18:37:42,620 - INFO - SEQ - 75
2025-03-25 18:37:42,650 - INFO - SEQ - 76
2025-03-25 18:37:42,680 - INFO - SEQ - 77
2025-03-25 18:37:42,710 - INFO - SEQ - 78
2025-03-25 18:37:42,740 - INFO - SEQ - 79
2025-03-25 18:37:42,771 - INFO - SEQ - 80
2025-03-25 18:37:42,801 - INFO - SEQ - 81
2025-03-25 18:37:42,831 - INFO - SEQ - 82
2025-03-25 18:37:42,861 - INFO - SEQ - 83
2025-03-25 18:37:42,892 - INFO - SEQ - 84
2025-03-25 18:37:42,922 - INFO - SEQ - 85
2025-03-25 18:37:42,952 - INFO - SEQ - 86
2025-03-25 18:37:42,982 - INFO - SEQ - 87
2025-03-25 18:37:43,012 - INFO - SEQ - 88
2025-03-25 18:37:43,042 - INFO - SEQ - 89
2025-03-25 18:37:43,073 - INFO - SEQ - 90
2025-03-25 18:37:43,103 - INFO - SEQ - 91
2025-03-25 18:37:43,133 - INFO - SEQ - 92
2025-03-25 18:37:43,163 - INFO - SEQ - 93
2025-03-25 18:37:43,193 - INFO - SEQ - 94
2025-03-25 18:37:43,223 - INFO - SEQ - 95
2025-03-25 18:37:43,253 - INFO - SEQ - 96
2025-03-25 18:37:43,284 - INFO - SEQ - 97
2025-03-25 18:37:43,314 - INFO - SEQ - 98
2025-03-25 18:37:43,344 - INFO - SEQ - 99
