Attaching to:  10.11.32.219:4242
Server started! Waiting for streams from client...
session created:  10.11.66.177:40435
stream created:  3
Start forwarding? [write any letter]
Connected to mquic, connecting to Websocket.
2025-06-10 18:24:09,084 - INFO - SEQ - 1
2025-06-10 18:24:09,115 - INFO - SEQ - 2
2025-06-10 18:24:09,154 - INFO - SEQ - 3
2025-06-10 18:24:09,178 - INFO - SEQ - 4
2025-06-10 18:24:09,208 - INFO - SEQ - 5
2025-06-10 18:24:09,240 - INFO - SEQ - 6
2025-06-10 18:24:09,269 - INFO - SEQ - 7
2025-06-10 18:24:09,302 - INFO - SEQ - 8
2025-06-10 18:24:09,332 - INFO - SEQ - 9
2025-06-10 18:24:09,362 - INFO - SEQ - 10
2025-06-10 18:24:09,392 - INFO - SEQ - 11
2025-06-10 18:24:09,422 - INFO - SEQ - 12
2025-06-10 18:24:09,452 - INFO - SEQ - 13
2025-06-10 18:24:09,482 - INFO - SEQ - 14
2025-06-10 18:24:09,512 - INFO - SEQ - 15
2025-06-10 18:24:09,543 - INFO - SEQ - 16
2025-06-10 18:24:09,574 - INFO - SEQ - 17
2025-06-10 18:24:09,604 - INFO - SEQ - 18
2025-06-10 18:24:09,634 - INFO - SEQ - 19
2025-06-10 18:24:09,664 - INFO - SEQ - 20
2025-06-10 18:24:09,694 - INFO - SEQ - 21
2025-06-10 18:24:09,725 - INFO - SEQ - 22
2025-06-10 18:24:09,755 - INFO - SEQ - 23
2025-06-10 18:24:09,785 - INFO - SEQ - 24
2025-06-10 18:24:09,815 - INFO - SEQ - 25
2025-06-10 18:24:09,845 - INFO - SEQ - 26
2025-06-10 18:24:09,878 - INFO - SEQ - 27
2025-06-10 18:24:09,906 - INFO - SEQ - 28
2025-06-10 18:24:09,936 - INFO - SEQ - 29
2025-06-10 18:24:09,966 - INFO - SEQ - 30
2025-06-10 18:24:09,996 - INFO - SEQ - 31
2025-06-10 18:24:10,027 - INFO - SEQ - 32
2025-06-10 18:24:10,057 - INFO - SEQ - 33
2025-06-10 18:24:10,087 - INFO - SEQ - 34
2025-06-10 18:24:10,118 - INFO - SEQ - 35
2025-06-10 18:24:10,148 - INFO - SEQ - 36
2025-06-10 18:24:10,178 - INFO - SEQ - 37
2025-06-10 18:24:10,208 - INFO - SEQ - 38
2025-06-10 18:24:10,238 - INFO - SEQ - 39
2025-06-10 18:24:10,268 - INFO - SEQ - 40
2025-06-10 18:24:10,298 - INFO - SEQ - 41
2025-06-10 18:24:10,329 - INFO - SEQ - 42
2025-06-10 18:24:10,359 - INFO - SEQ - 43
2025-06-10 18:24:10,389 - INFO - SEQ - 44
2025-06-10 18:24:10,419 - INFO - SEQ - 45
2025-06-10 18:24:10,450 - INFO - SEQ - 46
2025-06-10 18:24:10,481 - INFO - SEQ - 47
2025-06-10 18:24:10,510 - INFO - SEQ - 48
2025-06-10 18:24:10,541 - INFO - SEQ - 49
2025-06-10 18:24:10,571 - INFO - SEQ - 50
2025-06-10 18:24:10,601 - INFO - SEQ - 51
2025-06-10 18:24:10,631 - INFO - SEQ - 52
2025-06-10 18:24:10,661 - INFO - SEQ - 53
2025-06-10 18:24:10,691 - INFO - SEQ - 54
2025-06-10 18:24:10,722 - INFO - SEQ - 55
2025-06-10 18:24:10,752 - INFO - SEQ - 56
2025-06-10 18:24:10,782 - INFO - SEQ - 57
2025-06-10 18:24:10,812 - INFO - SEQ - 58
2025-06-10 18:24:10,842 - INFO - SEQ - 59
2025-06-10 18:24:10,873 - INFO - SEQ - 60
2025-06-10 18:24:10,903 - INFO - SEQ - 61
2025-06-10 18:24:10,933 - INFO - SEQ - 62
2025-06-10 18:24:10,963 - INFO - SEQ - 63
2025-06-10 18:24:10,994 - INFO - SEQ - 64
2025-06-10 18:24:11,024 - INFO - SEQ - 65
2025-06-10 18:24:11,054 - INFO - SEQ - 66
2025-06-10 18:24:11,084 - INFO - SEQ - 67
2025-06-10 18:24:11,114 - INFO - SEQ - 68
2025-06-10 18:24:11,144 - INFO - SEQ - 69
2025-06-10 18:24:11,175 - INFO - SEQ - 70
2025-06-10 18:24:11,205 - INFO - SEQ - 71
2025-06-10 18:24:11,236 - INFO - SEQ - 72
2025-06-10 18:24:11,266 - INFO - SEQ - 73
2025-06-10 18:24:11,296 - INFO - SEQ - 74
2025-06-10 18:24:11,326 - INFO - SEQ - 75
2025-06-10 18:24:11,356 - INFO - SEQ - 76
2025-06-10 18:24:11,387 - INFO - SEQ - 77
2025-06-10 18:24:11,417 - INFO - SEQ - 78
2025-06-10 18:24:11,447 - INFO - SEQ - 79
2025-06-10 18:24:11,477 - INFO - SEQ - 80
2025-06-10 18:24:11,508 - INFO - SEQ - 81
2025-06-10 18:24:11,537 - INFO - SEQ - 82
2025-06-10 18:24:11,568 - INFO - SEQ - 83
2025-06-10 18:24:11,598 - INFO - SEQ - 84
2025-06-10 18:24:11,628 - INFO - SEQ - 85
2025-06-10 18:24:11,659 - INFO - SEQ - 86
2025-06-10 18:24:11,688 - INFO - SEQ - 87
2025-06-10 18:24:11,718 - INFO - SEQ - 88
2025-06-10 18:24:11,749 - INFO - SEQ - 89
2025-06-10 18:24:11,779 - INFO - SEQ - 90
2025-06-10 18:24:11,809 - INFO - SEQ - 91
2025-06-10 18:24:11,839 - INFO - SEQ - 92
2025-06-10 18:24:11,869 - INFO - SEQ - 93
2025-06-10 18:24:11,899 - INFO - SEQ - 94
2025-06-10 18:24:11,930 - INFO - SEQ - 95
2025-06-10 18:24:11,960 - INFO - SEQ - 96
2025-06-10 18:24:11,991 - INFO - SEQ - 97
2025-06-10 18:24:12,020 - INFO - SEQ - 98
2025-06-10 18:24:12,050 - INFO - SEQ - 99
2025-06-10 18:24:12,081 - INFO - SEQ - 100
2025-06-10 18:24:12,110 - INFO - SEQ - 101
2025-06-10 18:24:12,140 - INFO - SEQ - 102
2025-06-10 18:24:12,171 - INFO - SEQ - 103
