Attaching to:  10.11.32.219:4242
Server started! Waiting for streams from client...
session created:  10.11.66.177:47165
stream created:  3
Start forwarding? [write any letter]
Connected to mquic, connecting to Websocket.
2025-06-10 17:59:00,891 - INFO - SEQ - 1
2025-06-10 17:59:00,930 - INFO - SEQ - 2
2025-06-10 17:59:00,957 - INFO - SEQ - 3
2025-06-10 17:59:00,984 - INFO - SEQ - 4
2025-06-10 17:59:01,014 - INFO - SEQ - 5
2025-06-10 17:59:01,045 - INFO - SEQ - 6
2025-06-10 17:59:01,075 - INFO - SEQ - 7
2025-06-10 17:59:01,105 - INFO - SEQ - 8
2025-06-10 17:59:01,135 - INFO - SEQ - 9
2025-06-10 17:59:01,166 - INFO - SEQ - 10
2025-06-10 17:59:01,197 - INFO - SEQ - 11
2025-06-10 17:59:01,226 - INFO - SEQ - 12
2025-06-10 17:59:01,257 - INFO - SEQ - 13
2025-06-10 17:59:01,287 - INFO - SEQ - 14
2025-06-10 17:59:01,317 - INFO - SEQ - 15
2025-06-10 17:59:01,348 - INFO - SEQ - 16
2025-06-10 17:59:01,377 - INFO - SEQ - 17
2025-06-10 17:59:01,408 - INFO - SEQ - 18
2025-06-10 17:59:01,438 - INFO - SEQ - 19
2025-06-10 17:59:01,468 - INFO - SEQ - 20
2025-06-10 17:59:01,498 - INFO - SEQ - 21
2025-06-10 17:59:01,528 - INFO - SEQ - 22
2025-06-10 17:59:01,559 - INFO - SEQ - 23
2025-06-10 17:59:01,589 - INFO - SEQ - 24
2025-06-10 17:59:01,620 - INFO - SEQ - 25
2025-06-10 17:59:01,650 - INFO - SEQ - 26
2025-06-10 17:59:01,680 - INFO - SEQ - 27
2025-06-10 17:59:01,711 - INFO - SEQ - 28
2025-06-10 17:59:01,740 - INFO - SEQ - 29
2025-06-10 17:59:01,771 - INFO - SEQ - 30
2025-06-10 17:59:01,801 - INFO - SEQ - 31
2025-06-10 17:59:01,831 - INFO - SEQ - 32
2025-06-10 17:59:01,861 - INFO - SEQ - 33
2025-06-10 17:59:01,891 - INFO - SEQ - 34
2025-06-10 17:59:01,922 - INFO - SEQ - 35
2025-06-10 17:59:01,951 - INFO - SEQ - 36
2025-06-10 17:59:01,981 - INFO - SEQ - 37
2025-06-10 17:59:02,012 - INFO - SEQ - 38
2025-06-10 17:59:02,042 - INFO - SEQ - 39
2025-06-10 17:59:02,072 - INFO - SEQ - 40
2025-06-10 17:59:02,103 - INFO - SEQ - 41
2025-06-10 17:59:02,132 - INFO - SEQ - 42
2025-06-10 17:59:02,164 - INFO - SEQ - 43
2025-06-10 17:59:02,194 - INFO - SEQ - 44
