Attaching to:  10.11.32.219:4242
Server started! Waiting for streams from client...
session created:  10.11.66.177:55105
stream created:  3
Start forwarding? [write any letter]
Connected to mquic, connecting to Websocket.
2025-03-25 18:29:20,178 - INFO - SEQ - 1
2025-03-25 18:29:20,208 - INFO - SEQ - 2
2025-03-25 18:29:20,238 - INFO - SEQ - 3
2025-03-25 18:29:20,269 - INFO - SEQ - 4
2025-03-25 18:29:20,299 - INFO - SEQ - 5
2025-03-25 18:29:20,329 - INFO - SEQ - 6
2025-03-25 18:29:20,359 - INFO - SEQ - 7
2025-03-25 18:29:20,389 - INFO - SEQ - 8
2025-03-25 18:29:20,419 - INFO - SEQ - 9
2025-03-25 18:29:20,449 - INFO - SEQ - 10
2025-03-25 18:29:20,480 - INFO - SEQ - 11
2025-03-25 18:29:20,510 - INFO - SEQ - 12
2025-03-25 18:29:20,539 - INFO - SEQ - 13
2025-03-25 18:29:20,570 - INFO - SEQ - 14
2025-03-25 18:29:20,600 - INFO - SEQ - 15
2025-03-25 18:29:20,630 - INFO - SEQ - 16
2025-03-25 18:29:20,660 - INFO - SEQ - 17
2025-03-25 18:29:20,690 - INFO - SEQ - 18
2025-03-25 18:29:20,721 - INFO - SEQ - 19
2025-03-25 18:29:20,751 - INFO - SEQ - 20
2025-03-25 18:29:20,780 - INFO - SEQ - 21
2025-03-25 18:29:20,811 - INFO - SEQ - 22
2025-03-25 18:29:20,841 - INFO - SEQ - 23
2025-03-25 18:29:20,872 - INFO - SEQ - 24
2025-03-25 18:29:20,902 - INFO - SEQ - 25
2025-03-25 18:29:20,932 - INFO - SEQ - 26
2025-03-25 18:29:20,962 - INFO - SEQ - 27
2025-03-25 18:29:20,992 - INFO - SEQ - 28
2025-03-25 18:29:21,022 - INFO - SEQ - 29
2025-03-25 18:29:21,053 - INFO - SEQ - 30
2025-03-25 18:29:21,083 - INFO - SEQ - 31
2025-03-25 18:29:21,113 - INFO - SEQ - 32
2025-03-25 18:29:21,143 - INFO - SEQ - 33
2025-03-25 18:29:21,173 - INFO - SEQ - 34
2025-03-25 18:29:21,203 - INFO - SEQ - 35
2025-03-25 18:29:21,233 - INFO - SEQ - 36
2025-03-25 18:29:21,263 - INFO - SEQ - 37
2025-03-25 18:29:21,294 - INFO - SEQ - 38
2025-03-25 18:29:21,325 - INFO - SEQ - 39
2025-03-25 18:29:21,354 - INFO - SEQ - 40
2025-03-25 18:29:21,385 - INFO - SEQ - 41
2025-03-25 18:29:21,415 - INFO - SEQ - 42
2025-03-25 18:29:21,444 - INFO - SEQ - 43
2025-03-25 18:29:21,475 - INFO - SEQ - 44
2025-03-25 18:29:21,505 - INFO - SEQ - 45
2025-03-25 18:29:21,536 - INFO - SEQ - 46
2025-03-25 18:29:21,566 - INFO - SEQ - 47
2025-03-25 18:29:21,596 - INFO - SEQ - 48
2025-03-25 18:29:21,626 - INFO - SEQ - 49
2025-03-25 18:29:21,656 - INFO - SEQ - 50
2025-03-25 18:29:21,687 - INFO - SEQ - 51
2025-03-25 18:29:21,717 - INFO - SEQ - 52
2025-03-25 18:29:21,746 - INFO - SEQ - 53
2025-03-25 18:29:21,776 - INFO - SEQ - 54
2025-03-25 18:29:21,807 - INFO - SEQ - 55
2025-03-25 18:29:21,837 - INFO - SEQ - 56
2025-03-25 18:29:21,867 - INFO - SEQ - 57
2025-03-25 18:29:21,897 - INFO - SEQ - 58
2025-03-25 18:29:21,928 - INFO - SEQ - 59
2025-03-25 18:29:21,958 - INFO - SEQ - 60
2025-03-25 18:29:21,988 - INFO - SEQ - 61
2025-03-25 18:29:22,019 - INFO - SEQ - 62
2025-03-25 18:29:22,049 - INFO - SEQ - 63
2025-03-25 18:29:22,078 - INFO - SEQ - 64
2025-03-25 18:29:22,109 - INFO - SEQ - 65
2025-03-25 18:29:22,139 - INFO - SEQ - 66
2025-03-25 18:29:22,169 - INFO - SEQ - 67
2025-03-25 18:29:22,200 - INFO - SEQ - 68
2025-03-25 18:29:22,230 - INFO - SEQ - 69
2025-03-25 18:29:22,260 - INFO - SEQ - 70
2025-03-25 18:29:22,289 - INFO - SEQ - 71
2025-03-25 18:29:22,319 - INFO - SEQ - 72
2025-03-25 18:29:22,350 - INFO - SEQ - 73
2025-03-25 18:29:22,380 - INFO - SEQ - 74
2025-03-25 18:29:22,410 - INFO - SEQ - 75
2025-03-25 18:29:22,441 - INFO - SEQ - 76
2025-03-25 18:29:22,470 - INFO - SEQ - 77
2025-03-25 18:29:22,500 - INFO - SEQ - 78
2025-03-25 18:29:22,531 - INFO - SEQ - 79
2025-03-25 18:29:22,561 - INFO - SEQ - 80
2025-03-25 18:29:22,591 - INFO - SEQ - 81
2025-03-25 18:29:22,621 - INFO - SEQ - 82
2025-03-25 18:29:22,651 - INFO - SEQ - 83
2025-03-25 18:29:22,682 - INFO - SEQ - 84
2025-03-25 18:29:22,712 - INFO - SEQ - 85
2025-03-25 18:29:22,742 - INFO - SEQ - 86
2025-03-25 18:29:22,772 - INFO - SEQ - 87
2025-03-25 18:29:22,802 - INFO - SEQ - 88
2025-03-25 18:29:22,833 - INFO - SEQ - 89
2025-03-25 18:29:22,863 - INFO - SEQ - 90
2025-03-25 18:29:22,892 - INFO - SEQ - 91
2025-03-25 18:29:22,923 - INFO - SEQ - 92
2025-03-25 18:29:22,953 - INFO - SEQ - 93
2025-03-25 18:29:22,983 - INFO - SEQ - 94
2025-03-25 18:29:23,014 - INFO - SEQ - 95
2025-03-25 18:29:23,044 - INFO - SEQ - 96
2025-03-25 18:29:23,074 - INFO - SEQ - 97
2025-03-25 18:29:23,104 - INFO - SEQ - 98
2025-03-25 18:29:23,134 - INFO - SEQ - 99
2025-03-25 18:29:23,164 - INFO - SEQ - 100
2025-03-25 18:29:23,195 - INFO - SEQ - 101
2025-03-25 18:29:23,225 - INFO - SEQ - 102
2025-03-25 18:29:23,255 - INFO - SEQ - 103
2025-03-25 18:29:23,285 - INFO - SEQ - 104
2025-03-25 18:29:23,315 - INFO - SEQ - 105
2025-03-25 18:29:23,345 - INFO - SEQ - 106
2025-03-25 18:29:23,375 - INFO - SEQ - 107
2025-03-25 18:29:23,406 - INFO - SEQ - 108
2025-03-25 18:29:23,436 - INFO - SEQ - 109
2025-03-25 18:29:23,466 - INFO - SEQ - 110
2025-03-25 18:29:23,496 - INFO - SEQ - 111
2025-03-25 18:29:23,526 - INFO - SEQ - 112
2025-03-25 18:29:23,557 - INFO - SEQ - 113
2025-03-25 18:29:23,586 - INFO - SEQ - 114
2025-03-25 18:29:23,617 - INFO - SEQ - 115
2025-03-25 18:29:23,647 - INFO - SEQ - 116
2025-03-25 18:29:23,677 - INFO - SEQ - 117
2025-03-25 18:29:23,707 - INFO - SEQ - 118
2025-03-25 18:29:23,737 - INFO - SEQ - 119
2025-03-25 18:29:23,767 - INFO - SEQ - 120
2025-03-25 18:29:23,797 - INFO - SEQ - 121
2025-03-25 18:29:23,828 - INFO - SEQ - 122
2025-03-25 18:29:23,858 - INFO - SEQ - 123
2025-03-25 18:29:23,888 - INFO - SEQ - 124
2025-03-25 18:29:23,918 - INFO - SEQ - 125
2025-03-25 18:29:23,948 - INFO - SEQ - 126
2025-03-25 18:29:23,978 - INFO - SEQ - 127
2025-03-25 18:29:24,008 - INFO - SEQ - 128
