Attaching to:  10.11.32.219:4242
Server started! Waiting for streams from client...
session created:  10.51.0.77:50323
stream created:  3
Start forwarding? [write any letter]
Connected to mquic, connecting to Websocket.
2024-11-06 14:52:09,544 - INFO - SEQ - 1
2024-11-06 14:52:09,580 - INFO - SEQ - 2
2024-11-06 14:52:09,606 - INFO - SEQ - 3
2024-11-06 14:52:09,636 - INFO - SEQ - 4
2024-11-06 14:52:09,667 - INFO - SEQ - 5
2024-11-06 14:52:09,697 - INFO - SEQ - 6
2024-11-06 14:52:09,714 - INFO - SEQ - 7
2024-11-06 14:52:09,727 - INFO - SEQ - 8
2024-11-06 14:52:09,758 - INFO - SEQ - 9
2024-11-06 14:52:09,788 - INFO - SEQ - 10
2024-11-06 14:52:09,818 - INFO - SEQ - 11
2024-11-06 14:52:09,849 - INFO - SEQ - 12
2024-11-06 14:52:09,879 - INFO - SEQ - 13
2024-11-06 14:52:09,909 - INFO - SEQ - 14
2024-11-06 14:52:09,939 - INFO - SEQ - 15
2024-11-06 14:52:09,969 - INFO - SEQ - 16
2024-11-06 14:52:09,999 - INFO - SEQ - 17
2024-11-06 14:52:10,029 - INFO - SEQ - 18
2024-11-06 14:52:10,059 - INFO - SEQ - 19
2024-11-06 14:52:10,089 - INFO - SEQ - 20
2024-11-06 14:52:10,120 - INFO - SEQ - 21
2024-11-06 14:52:10,150 - INFO - SEQ - 22
2024-11-06 14:52:10,180 - INFO - SEQ - 23
2024-11-06 14:52:10,210 - INFO - SEQ - 24
2024-11-06 14:52:10,240 - INFO - SEQ - 25
2024-11-06 14:52:10,270 - INFO - SEQ - 26
2024-11-06 14:52:10,301 - INFO - SEQ - 27
2024-11-06 14:52:10,330 - INFO - SEQ - 28
2024-11-06 14:52:10,360 - INFO - SEQ - 29
2024-11-06 14:52:10,391 - INFO - SEQ - 30
2024-11-06 14:52:10,421 - INFO - SEQ - 31
2024-11-06 14:52:10,451 - INFO - SEQ - 32
2024-11-06 14:52:10,481 - INFO - SEQ - 33
2024-11-06 14:52:10,511 - INFO - SEQ - 34
2024-11-06 14:52:10,541 - INFO - SEQ - 35
2024-11-06 14:52:10,571 - INFO - SEQ - 36
2024-11-06 14:52:10,601 - INFO - SEQ - 37
2024-11-06 14:52:10,631 - INFO - SEQ - 38
2024-11-06 14:52:10,662 - INFO - SEQ - 39
2024-11-06 14:52:10,692 - INFO - SEQ - 40
2024-11-06 14:52:10,722 - INFO - SEQ - 41
2024-11-06 14:52:10,733 - INFO - SEQ - 42
2024-11-06 14:52:10,751 - INFO - SEQ - 43
2024-11-06 14:52:10,781 - INFO - SEQ - 44
2024-11-06 14:52:10,812 - INFO - SEQ - 45
2024-11-06 14:52:10,842 - INFO - SEQ - 46
2024-11-06 14:52:10,872 - INFO - SEQ - 47
2024-11-06 14:52:10,902 - INFO - SEQ - 48
2024-11-06 14:52:10,932 - INFO - SEQ - 49
2024-11-06 14:52:10,962 - INFO - SEQ - 50
2024-11-06 14:52:10,992 - INFO - SEQ - 51
2024-11-06 14:52:11,022 - INFO - SEQ - 52
2024-11-06 14:52:11,052 - INFO - SEQ - 53
2024-11-06 14:52:11,082 - INFO - SEQ - 54
2024-11-06 14:52:11,113 - INFO - SEQ - 55
2024-11-06 14:52:11,143 - INFO - SEQ - 56
2024-11-06 14:52:11,173 - INFO - SEQ - 57
2024-11-06 14:52:11,203 - INFO - SEQ - 58
2024-11-06 14:52:11,233 - INFO - SEQ - 59
2024-11-06 14:52:11,264 - INFO - SEQ - 60
2024-11-06 14:52:11,294 - INFO - SEQ - 61
2024-11-06 14:52:11,324 - INFO - SEQ - 62
2024-11-06 14:52:11,355 - INFO - SEQ - 63
2024-11-06 14:52:11,384 - INFO - SEQ - 64
2024-11-06 14:52:11,414 - INFO - SEQ - 65
2024-11-06 14:52:11,444 - INFO - SEQ - 66
2024-11-06 14:52:11,474 - INFO - SEQ - 67
2024-11-06 14:52:11,504 - INFO - SEQ - 68
2024-11-06 14:52:11,535 - INFO - SEQ - 69
