Attaching to:  10.11.32.219:4242
Server started! Waiting for streams from client...
session created:  10.11.66.177:57225
stream created:  3
Start forwarding? [write any letter]
Connected to mquic, connecting to Websocket.
2025-03-25 18:09:52,902 - INFO - SEQ - 1
2025-03-25 18:09:52,932 - INFO - SEQ - 2
2025-03-25 18:09:52,963 - INFO - SEQ - 3
2025-03-25 18:09:52,993 - INFO - SEQ - 4
2025-03-25 18:09:53,023 - INFO - SEQ - 5
2025-03-25 18:09:53,053 - INFO - SEQ - 6
2025-03-25 18:09:53,083 - INFO - SEQ - 7
2025-03-25 18:09:53,113 - INFO - SEQ - 8
2025-03-25 18:09:53,143 - INFO - SEQ - 9
2025-03-25 18:09:53,174 - INFO - SEQ - 10
2025-03-25 18:09:53,204 - INFO - SEQ - 11
2025-03-25 18:09:53,234 - INFO - SEQ - 12
2025-03-25 18:09:53,264 - INFO - SEQ - 13
2025-03-25 18:09:53,294 - INFO - SEQ - 14
2025-03-25 18:09:53,325 - INFO - SEQ - 15
2025-03-25 18:09:53,355 - INFO - SEQ - 16
2025-03-25 18:09:53,385 - INFO - SEQ - 17
2025-03-25 18:09:53,414 - INFO - SEQ - 18
2025-03-25 18:09:53,445 - INFO - SEQ - 19
2025-03-25 18:09:53,475 - INFO - SEQ - 20
2025-03-25 18:09:53,505 - INFO - SEQ - 21
2025-03-25 18:09:53,535 - INFO - SEQ - 22
2025-03-25 18:09:53,566 - INFO - SEQ - 23
2025-03-25 18:09:53,595 - INFO - SEQ - 24
2025-03-25 18:09:53,626 - INFO - SEQ - 25
2025-03-25 18:09:53,656 - INFO - SEQ - 26
2025-03-25 18:09:53,686 - INFO - SEQ - 27
2025-03-25 18:09:53,716 - INFO - SEQ - 28
2025-03-25 18:09:53,746 - INFO - SEQ - 29
2025-03-25 18:09:53,776 - INFO - SEQ - 30
2025-03-25 18:09:53,807 - INFO - SEQ - 31
2025-03-25 18:09:53,837 - INFO - SEQ - 32
2025-03-25 18:09:53,868 - INFO - SEQ - 33
2025-03-25 18:09:53,897 - INFO - SEQ - 34
2025-03-25 18:09:53,928 - INFO - SEQ - 35
2025-03-25 18:09:53,958 - INFO - SEQ - 36
2025-03-25 18:09:53,988 - INFO - SEQ - 37
2025-03-25 18:09:54,019 - INFO - SEQ - 38
2025-03-25 18:09:54,049 - INFO - SEQ - 39
2025-03-25 18:09:54,079 - INFO - SEQ - 40
2025-03-25 18:09:54,109 - INFO - SEQ - 41
2025-03-25 18:09:54,139 - INFO - SEQ - 42
2025-03-25 18:09:54,169 - INFO - SEQ - 43
2025-03-25 18:09:54,200 - INFO - SEQ - 44
2025-03-25 18:09:54,229 - INFO - SEQ - 45
2025-03-25 18:09:54,260 - INFO - SEQ - 46
2025-03-25 18:09:54,290 - INFO - SEQ - 47
2025-03-25 18:09:54,320 - INFO - SEQ - 48
2025-03-25 18:09:54,350 - INFO - SEQ - 49
2025-03-25 18:09:54,381 - INFO - SEQ - 50
2025-03-25 18:09:54,411 - INFO - SEQ - 51
2025-03-25 18:09:54,440 - INFO - SEQ - 52
2025-03-25 18:09:54,470 - INFO - SEQ - 53
2025-03-25 18:09:54,501 - INFO - SEQ - 54
2025-03-25 18:09:54,531 - INFO - SEQ - 55
2025-03-25 18:09:54,561 - INFO - SEQ - 56
2025-03-25 18:09:54,591 - INFO - SEQ - 57
2025-03-25 18:09:54,622 - INFO - SEQ - 58
2025-03-25 18:09:54,651 - INFO - SEQ - 59
2025-03-25 18:09:54,682 - INFO - SEQ - 60
2025-03-25 18:09:54,712 - INFO - SEQ - 61
2025-03-25 18:09:54,742 - INFO - SEQ - 62
2025-03-25 18:09:54,773 - INFO - SEQ - 63
2025-03-25 18:09:54,803 - INFO - SEQ - 64
2025-03-25 18:09:54,832 - INFO - SEQ - 65
2025-03-25 18:09:54,862 - INFO - SEQ - 66
2025-03-25 18:09:54,893 - INFO - SEQ - 67
2025-03-25 18:09:54,923 - INFO - SEQ - 68
2025-03-25 18:09:54,953 - INFO - SEQ - 69
2025-03-25 18:09:54,984 - INFO - SEQ - 70
2025-03-25 18:09:55,013 - INFO - SEQ - 71
2025-03-25 18:09:55,044 - INFO - SEQ - 72
2025-03-25 18:09:55,074 - INFO - SEQ - 73
2025-03-25 18:09:55,104 - INFO - SEQ - 74
2025-03-25 18:09:55,134 - INFO - SEQ - 75
2025-03-25 18:09:55,165 - INFO - SEQ - 76
2025-03-25 18:09:55,195 - INFO - SEQ - 77
2025-03-25 18:09:55,225 - INFO - SEQ - 78
2025-03-25 18:09:55,255 - INFO - SEQ - 79
2025-03-25 18:09:55,285 - INFO - SEQ - 80
2025-03-25 18:09:55,315 - INFO - SEQ - 81
2025-03-25 18:09:55,346 - INFO - SEQ - 82
2025-03-25 18:09:55,376 - INFO - SEQ - 83
