Attaching to:  10.11.32.219:4242
Server started! Waiting for streams from client...
session created:  10.51.0.77:56226
stream created:  3
Start forwarding? [write any letter]
Connected to mquic, connecting to Websocket.
2024-11-06 14:00:47,769 - INFO - SEQ - 1
2024-11-06 14:00:47,797 - INFO - SEQ - 2
2024-11-06 14:00:47,827 - INFO - SEQ - 3
2024-11-06 14:00:47,857 - INFO - SEQ - 4
2024-11-06 14:00:47,887 - INFO - SEQ - 5
2024-11-06 14:00:47,917 - INFO - SEQ - 6
2024-11-06 14:00:47,948 - INFO - SEQ - 7
2024-11-06 14:00:47,978 - INFO - SEQ - 8
2024-11-06 14:00:48,008 - INFO - SEQ - 9
2024-11-06 14:00:48,038 - INFO - SEQ - 10
2024-11-06 14:00:48,068 - INFO - SEQ - 11
2024-11-06 14:00:48,098 - INFO - SEQ - 12
2024-11-06 14:00:48,128 - INFO - SEQ - 13
2024-11-06 14:00:48,158 - INFO - SEQ - 14
2024-11-06 14:00:48,189 - INFO - SEQ - 15
2024-11-06 14:00:48,219 - INFO - SEQ - 16
2024-11-06 14:00:48,249 - INFO - SEQ - 17
2024-11-06 14:00:48,279 - INFO - SEQ - 18
2024-11-06 14:00:48,309 - INFO - SEQ - 19
2024-11-06 14:00:48,339 - INFO - SEQ - 20
2024-11-06 14:00:48,369 - INFO - SEQ - 21
2024-11-06 14:00:48,399 - INFO - SEQ - 22
2024-11-06 14:00:48,430 - INFO - SEQ - 23
2024-11-06 14:00:48,459 - INFO - SEQ - 24
2024-11-06 14:00:48,490 - INFO - SEQ - 25
2024-11-06 14:00:48,507 - INFO - SEQ - 26
2024-11-06 14:00:48,520 - INFO - SEQ - 27
2024-11-06 14:00:48,550 - INFO - SEQ - 28
2024-11-06 14:00:48,580 - INFO - SEQ - 29
2024-11-06 14:00:48,610 - INFO - SEQ - 30
2024-11-06 14:00:48,640 - INFO - SEQ - 31
2024-11-06 14:00:48,670 - INFO - SEQ - 32
2024-11-06 14:00:48,700 - INFO - SEQ - 33
2024-11-06 14:00:48,731 - INFO - SEQ - 34
