Attaching to:  10.11.32.219:4242
Server started! Waiting for streams from client...
session created:  10.11.66.177:33947
stream created:  3
Start forwarding? [write any letter]
Connected to mquic, connecting to Websocket.
2025-06-10 17:56:30,059 - INFO - SEQ - 1
2025-06-10 17:56:30,101 - INFO - SEQ - 2
2025-06-10 17:56:30,123 - INFO - SEQ - 3
2025-06-10 17:56:30,154 - INFO - SEQ - 4
2025-06-10 17:56:30,185 - INFO - SEQ - 5
2025-06-10 17:56:30,215 - INFO - SEQ - 6
2025-06-10 17:56:30,245 - INFO - SEQ - 7
2025-06-10 17:56:30,276 - INFO - SEQ - 8
2025-06-10 17:56:30,306 - INFO - SEQ - 9
2025-06-10 17:56:30,336 - INFO - SEQ - 10
2025-06-10 17:56:30,366 - INFO - SEQ - 11
2025-06-10 17:56:30,396 - INFO - SEQ - 12
2025-06-10 17:56:30,427 - INFO - SEQ - 13
2025-06-10 17:56:30,457 - INFO - SEQ - 14
2025-06-10 17:56:30,487 - INFO - SEQ - 15
2025-06-10 17:56:30,517 - INFO - SEQ - 16
2025-06-10 17:56:30,547 - INFO - SEQ - 17
2025-06-10 17:56:30,577 - INFO - SEQ - 18
2025-06-10 17:56:30,607 - INFO - SEQ - 19
2025-06-10 17:56:30,637 - INFO - SEQ - 20
2025-06-10 17:56:30,668 - INFO - SEQ - 21
2025-06-10 17:56:30,698 - INFO - SEQ - 22
2025-06-10 17:56:30,728 - INFO - SEQ - 23
2025-06-10 17:56:30,758 - INFO - SEQ - 24
2025-06-10 17:56:30,789 - INFO - SEQ - 25
2025-06-10 17:56:30,819 - INFO - SEQ - 26
2025-06-10 17:56:30,849 - INFO - SEQ - 27
2025-06-10 17:56:30,880 - INFO - SEQ - 28
2025-06-10 17:56:30,910 - INFO - SEQ - 29
2025-06-10 17:56:30,940 - INFO - SEQ - 30
2025-06-10 17:56:30,970 - INFO - SEQ - 31
2025-06-10 17:56:31,000 - INFO - SEQ - 32
2025-06-10 17:56:31,031 - INFO - SEQ - 33
2025-06-10 17:56:31,061 - INFO - SEQ - 34
2025-06-10 17:56:31,091 - INFO - SEQ - 35
2025-06-10 17:56:31,124 - INFO - SEQ - 36
2025-06-10 17:56:31,154 - INFO - SEQ - 37
2025-06-10 17:56:31,183 - INFO - SEQ - 38
2025-06-10 17:56:31,214 - INFO - SEQ - 39
2025-06-10 17:56:31,244 - INFO - SEQ - 40
2025-06-10 17:56:31,273 - INFO - SEQ - 41
2025-06-10 17:56:31,305 - INFO - SEQ - 42
2025-06-10 17:56:31,334 - INFO - SEQ - 43
2025-06-10 17:56:31,365 - INFO - SEQ - 44
2025-06-10 17:56:31,395 - INFO - SEQ - 45
2025-06-10 17:56:31,425 - INFO - SEQ - 46
2025-06-10 17:56:31,455 - INFO - SEQ - 47
2025-06-10 17:56:31,486 - INFO - SEQ - 48
2025-06-10 17:56:31,517 - INFO - SEQ - 49
2025-06-10 17:56:31,547 - INFO - SEQ - 50
2025-06-10 17:56:31,577 - INFO - SEQ - 51
2025-06-10 17:56:31,608 - INFO - SEQ - 52
2025-06-10 17:56:31,638 - INFO - SEQ - 53
2025-06-10 17:56:31,668 - INFO - SEQ - 54
2025-06-10 17:56:31,698 - INFO - SEQ - 55
2025-06-10 17:56:31,729 - INFO - SEQ - 56
2025-06-10 17:56:31,759 - INFO - SEQ - 57
2025-06-10 17:56:31,789 - INFO - SEQ - 58
2025-06-10 17:56:31,819 - INFO - SEQ - 59
2025-06-10 17:56:31,849 - INFO - SEQ - 60
2025-06-10 17:56:31,879 - INFO - SEQ - 61
2025-06-10 17:56:31,910 - INFO - SEQ - 62
2025-06-10 17:56:31,940 - INFO - SEQ - 63
2025-06-10 17:56:31,970 - INFO - SEQ - 64
2025-06-10 17:56:32,001 - INFO - SEQ - 65
2025-06-10 17:56:32,031 - INFO - SEQ - 66
2025-06-10 17:56:32,061 - INFO - SEQ - 67
2025-06-10 17:56:32,092 - INFO - SEQ - 68
2025-06-10 17:56:32,121 - INFO - SEQ - 69
2025-06-10 17:56:32,153 - INFO - SEQ - 70
2025-06-10 17:56:32,182 - INFO - SEQ - 71
2025-06-10 17:56:32,212 - INFO - SEQ - 72
2025-06-10 17:56:32,242 - INFO - SEQ - 73
2025-06-10 17:56:32,273 - INFO - SEQ - 74
2025-06-10 17:56:32,303 - INFO - SEQ - 75
2025-06-10 17:56:32,334 - INFO - SEQ - 76
2025-06-10 17:56:32,364 - INFO - SEQ - 77
2025-06-10 17:56:32,394 - INFO - SEQ - 78
2025-06-10 17:56:32,424 - INFO - SEQ - 79
