Attaching to:  10.11.32.219:4242
Server started! Waiting for streams from client...
session created:  10.11.66.177:56800
stream created:  3
Start forwarding? [write any letter]
Connected to mquic, connecting to Websocket.
2025-06-10 17:51:28,456 - INFO - SEQ - 1
2025-06-10 17:51:28,501 - INFO - SEQ - 2
2025-06-10 17:51:28,521 - INFO - SEQ - 3
2025-06-10 17:51:28,552 - INFO - SEQ - 4
2025-06-10 17:51:28,582 - INFO - SEQ - 5
2025-06-10 17:51:28,613 - INFO - SEQ - 6
2025-06-10 17:51:28,644 - INFO - SEQ - 7
2025-06-10 17:51:28,674 - INFO - SEQ - 8
2025-06-10 17:51:28,704 - INFO - SEQ - 9
2025-06-10 17:51:28,734 - INFO - SEQ - 10
2025-06-10 17:51:28,764 - INFO - SEQ - 11
2025-06-10 17:51:28,794 - INFO - SEQ - 12
2025-06-10 17:51:28,824 - INFO - SEQ - 13
2025-06-10 17:51:28,854 - INFO - SEQ - 14
2025-06-10 17:51:28,885 - INFO - SEQ - 15
2025-06-10 17:51:28,915 - INFO - SEQ - 16
2025-06-10 17:51:28,945 - INFO - SEQ - 17
2025-06-10 17:51:28,976 - INFO - SEQ - 18
2025-06-10 17:51:29,006 - INFO - SEQ - 19
2025-06-10 17:51:29,036 - INFO - SEQ - 20
2025-06-10 17:51:29,067 - INFO - SEQ - 21
2025-06-10 17:51:29,097 - INFO - SEQ - 22
2025-06-10 17:51:29,127 - INFO - SEQ - 23
2025-06-10 17:51:29,157 - INFO - SEQ - 24
2025-06-10 17:51:29,188 - INFO - SEQ - 25
2025-06-10 17:51:29,217 - INFO - SEQ - 26
2025-06-10 17:51:29,248 - INFO - SEQ - 27
2025-06-10 17:51:29,278 - INFO - SEQ - 28
2025-06-10 17:51:29,308 - INFO - SEQ - 29
2025-06-10 17:51:29,338 - INFO - SEQ - 30
2025-06-10 17:51:29,369 - INFO - SEQ - 31
2025-06-10 17:51:29,399 - INFO - SEQ - 32
2025-06-10 17:51:29,429 - INFO - SEQ - 33
2025-06-10 17:51:29,459 - INFO - SEQ - 34
2025-06-10 17:51:29,490 - INFO - SEQ - 35
2025-06-10 17:51:29,520 - INFO - SEQ - 36
2025-06-10 17:51:29,551 - INFO - SEQ - 37
2025-06-10 17:51:29,580 - INFO - SEQ - 38
2025-06-10 17:51:29,610 - INFO - SEQ - 39
2025-06-10 17:51:29,641 - INFO - SEQ - 40
2025-06-10 17:51:29,671 - INFO - SEQ - 41
2025-06-10 17:51:29,701 - INFO - SEQ - 42
2025-06-10 17:51:29,732 - INFO - SEQ - 43
2025-06-10 17:51:29,762 - INFO - SEQ - 44
2025-06-10 17:51:29,792 - INFO - SEQ - 45
2025-06-10 17:51:29,822 - INFO - SEQ - 46
2025-06-10 17:51:29,852 - INFO - SEQ - 47
2025-06-10 17:51:29,883 - INFO - SEQ - 48
2025-06-10 17:51:29,913 - INFO - SEQ - 49
2025-06-10 17:51:29,943 - INFO - SEQ - 50
2025-06-10 17:51:29,973 - INFO - SEQ - 51
2025-06-10 17:51:30,003 - INFO - SEQ - 52
2025-06-10 17:51:30,033 - INFO - SEQ - 53
2025-06-10 17:51:30,064 - INFO - SEQ - 54
2025-06-10 17:51:30,094 - INFO - SEQ - 55
2025-06-10 17:51:30,124 - INFO - SEQ - 56
2025-06-10 17:51:30,155 - INFO - SEQ - 57
2025-06-10 17:51:30,184 - INFO - SEQ - 58
2025-06-10 17:51:30,215 - INFO - SEQ - 59
2025-06-10 17:51:30,244 - INFO - SEQ - 60
2025-06-10 17:51:30,275 - INFO - SEQ - 61
2025-06-10 17:51:30,305 - INFO - SEQ - 62
2025-06-10 17:51:30,336 - INFO - SEQ - 63
2025-06-10 17:51:30,366 - INFO - SEQ - 64
2025-06-10 17:51:30,396 - INFO - SEQ - 65
