Attaching to:  10.11.32.219:4242
Server started! Waiting for streams from client...
session created:  10.11.66.177:34120
stream created:  3
Start forwarding? [write any letter]
Connected to mquic, connecting to Websocket.
2025-06-10 18:01:31,900 - INFO - SEQ - 1
2025-06-10 18:01:31,923 - INFO - SEQ - 2
2025-06-10 18:01:31,950 - INFO - SEQ - 3
2025-06-10 18:01:31,980 - INFO - SEQ - 4
2025-06-10 18:01:32,012 - INFO - SEQ - 5
2025-06-10 18:01:32,042 - INFO - SEQ - 6
2025-06-10 18:01:32,072 - INFO - SEQ - 7
2025-06-10 18:01:32,102 - INFO - SEQ - 8
2025-06-10 18:01:32,133 - INFO - SEQ - 9
2025-06-10 18:01:32,163 - INFO - SEQ - 10
2025-06-10 18:01:32,193 - INFO - SEQ - 11
2025-06-10 18:01:32,223 - INFO - SEQ - 12
2025-06-10 18:01:32,253 - INFO - SEQ - 13
2025-06-10 18:01:32,284 - INFO - SEQ - 14
2025-06-10 18:01:32,314 - INFO - SEQ - 15
2025-06-10 18:01:32,344 - INFO - SEQ - 16
2025-06-10 18:01:32,375 - INFO - SEQ - 17
2025-06-10 18:01:32,405 - INFO - SEQ - 18
2025-06-10 18:01:32,435 - INFO - SEQ - 19
2025-06-10 18:01:32,465 - INFO - SEQ - 20
2025-06-10 18:01:32,496 - INFO - SEQ - 21
2025-06-10 18:01:32,526 - INFO - SEQ - 22
2025-06-10 18:01:32,556 - INFO - SEQ - 23
2025-06-10 18:01:32,586 - INFO - SEQ - 24
2025-06-10 18:01:32,617 - INFO - SEQ - 25
2025-06-10 18:01:32,647 - INFO - SEQ - 26
2025-06-10 18:01:32,677 - INFO - SEQ - 27
2025-06-10 18:01:32,708 - INFO - SEQ - 28
2025-06-10 18:01:32,738 - INFO - SEQ - 29
2025-06-10 18:01:32,770 - INFO - SEQ - 30
2025-06-10 18:01:32,801 - INFO - SEQ - 31
2025-06-10 18:01:32,831 - INFO - SEQ - 32
2025-06-10 18:01:32,860 - INFO - SEQ - 33
2025-06-10 18:01:32,891 - INFO - SEQ - 34
2025-06-10 18:01:32,921 - INFO - SEQ - 35
2025-06-10 18:01:32,951 - INFO - SEQ - 36
2025-06-10 18:01:32,981 - INFO - SEQ - 37
2025-06-10 18:01:33,012 - INFO - SEQ - 38
2025-06-10 18:01:33,042 - INFO - SEQ - 39
2025-06-10 18:01:33,072 - INFO - SEQ - 40
2025-06-10 18:01:33,103 - INFO - SEQ - 41
2025-06-10 18:01:33,133 - INFO - SEQ - 42
2025-06-10 18:01:33,163 - INFO - SEQ - 43
2025-06-10 18:01:33,193 - INFO - SEQ - 44
2025-06-10 18:01:33,224 - INFO - SEQ - 45
2025-06-10 18:01:33,254 - INFO - SEQ - 46
2025-06-10 18:01:33,284 - INFO - SEQ - 47
2025-06-10 18:01:33,314 - INFO - SEQ - 48
2025-06-10 18:01:33,345 - INFO - SEQ - 49
2025-06-10 18:01:33,375 - INFO - SEQ - 50
2025-06-10 18:01:33,405 - INFO - SEQ - 51
2025-06-10 18:01:33,436 - INFO - SEQ - 52
2025-06-10 18:01:33,466 - INFO - SEQ - 53
2025-06-10 18:01:33,495 - INFO - SEQ - 54
2025-06-10 18:01:33,526 - INFO - SEQ - 55
2025-06-10 18:01:33,556 - INFO - SEQ - 56
2025-06-10 18:01:33,586 - INFO - SEQ - 57
2025-06-10 18:01:33,616 - INFO - SEQ - 58
2025-06-10 18:01:33,646 - INFO - SEQ - 59
2025-06-10 18:01:33,676 - INFO - SEQ - 60
2025-06-10 18:01:33,707 - INFO - SEQ - 61
2025-06-10 18:01:33,737 - INFO - SEQ - 62
2025-06-10 18:01:33,768 - INFO - SEQ - 63
2025-06-10 18:01:33,797 - INFO - SEQ - 64
2025-06-10 18:01:33,828 - INFO - SEQ - 65
2025-06-10 18:01:33,859 - INFO - SEQ - 66
2025-06-10 18:01:33,888 - INFO - SEQ - 67
2025-06-10 18:01:33,919 - INFO - SEQ - 68
2025-06-10 18:01:33,950 - INFO - SEQ - 69
2025-06-10 18:01:33,979 - INFO - SEQ - 70
2025-06-10 18:01:34,010 - INFO - SEQ - 71
2025-06-10 18:01:34,040 - INFO - SEQ - 72
2025-06-10 18:01:34,070 - INFO - SEQ - 73
2025-06-10 18:01:34,100 - INFO - SEQ - 74
2025-06-10 18:01:34,131 - INFO - SEQ - 75
2025-06-10 18:01:34,160 - INFO - SEQ - 76
2025-06-10 18:01:34,191 - INFO - SEQ - 77
