Attaching to:  10.11.32.219:4242
Server started! Waiting for streams from client...
session created:  10.51.0.77:46871
stream created:  3
Start forwarding? [write any letter]
Connected to mquic, connecting to Websocket.
2024-11-06 14:36:45,160 - INFO - SEQ - 1
2024-11-06 14:36:45,184 - INFO - SEQ - 2
2024-11-06 14:36:45,214 - INFO - SEQ - 3
2024-11-06 14:36:45,244 - INFO - SEQ - 4
2024-11-06 14:36:45,275 - INFO - SEQ - 5
2024-11-06 14:36:45,305 - INFO - SEQ - 6
2024-11-06 14:36:45,335 - INFO - SEQ - 7
2024-11-06 14:36:45,365 - INFO - SEQ - 8
2024-11-06 14:36:45,395 - INFO - SEQ - 9
2024-11-06 14:36:45,405 - INFO - SEQ - 10
2024-11-06 14:36:45,425 - INFO - SEQ - 11
2024-11-06 14:36:45,455 - INFO - SEQ - 12
2024-11-06 14:36:45,485 - INFO - SEQ - 13
2024-11-06 14:36:45,515 - INFO - SEQ - 14
2024-11-06 14:36:45,545 - INFO - SEQ - 15
2024-11-06 14:36:45,575 - INFO - SEQ - 16
2024-11-06 14:36:45,606 - INFO - SEQ - 17
2024-11-06 14:36:45,636 - INFO - SEQ - 18
2024-11-06 14:36:45,667 - INFO - SEQ - 19
2024-11-06 14:36:45,697 - INFO - SEQ - 20
2024-11-06 14:36:45,726 - INFO - SEQ - 21
2024-11-06 14:36:45,756 - INFO - SEQ - 22
2024-11-06 14:36:45,786 - INFO - SEQ - 23
2024-11-06 14:36:45,816 - INFO - SEQ - 24
2024-11-06 14:36:45,846 - INFO - SEQ - 25
2024-11-06 14:36:45,876 - INFO - SEQ - 26
2024-11-06 14:36:45,907 - INFO - SEQ - 27
2024-11-06 14:36:45,937 - INFO - SEQ - 28
2024-11-06 14:36:45,967 - INFO - SEQ - 29
2024-11-06 14:36:45,997 - INFO - SEQ - 30
2024-11-06 14:36:46,027 - INFO - SEQ - 31
2024-11-06 14:36:46,057 - INFO - SEQ - 32
2024-11-06 14:36:46,087 - INFO - SEQ - 33
2024-11-06 14:36:46,118 - INFO - SEQ - 34
2024-11-06 14:36:46,147 - INFO - SEQ - 35
2024-11-06 14:36:46,177 - INFO - SEQ - 36
2024-11-06 14:36:46,207 - INFO - SEQ - 37
2024-11-06 14:36:46,238 - INFO - SEQ - 38
2024-11-06 14:36:46,268 - INFO - SEQ - 39
2024-11-06 14:36:46,298 - INFO - SEQ - 40
2024-11-06 14:36:46,329 - INFO - SEQ - 41
2024-11-06 14:36:46,358 - INFO - SEQ - 42
2024-11-06 14:36:46,389 - INFO - SEQ - 43
2024-11-06 14:36:46,406 - INFO - SEQ - 44
2024-11-06 14:36:46,419 - INFO - SEQ - 45
2024-11-06 14:36:46,449 - INFO - SEQ - 46
2024-11-06 14:36:46,479 - INFO - SEQ - 47
2024-11-06 14:36:46,509 - INFO - SEQ - 48
2024-11-06 14:36:46,539 - INFO - SEQ - 49
2024-11-06 14:36:46,569 - INFO - SEQ - 50
2024-11-06 14:36:46,599 - INFO - SEQ - 51
2024-11-06 14:36:46,630 - INFO - SEQ - 52
2024-11-06 14:36:46,660 - INFO - SEQ - 53
2024-11-06 14:36:46,690 - INFO - SEQ - 54
2024-11-06 14:36:46,720 - INFO - SEQ - 55
2024-11-06 14:36:46,750 - INFO - SEQ - 56
2024-11-06 14:36:46,780 - INFO - SEQ - 57
2024-11-06 14:36:46,810 - INFO - SEQ - 58
2024-11-06 14:36:46,840 - INFO - SEQ - 59
2024-11-06 14:36:46,870 - INFO - SEQ - 60
2024-11-06 14:36:46,900 - INFO - SEQ - 61
2024-11-06 14:36:46,931 - INFO - SEQ - 62
2024-11-06 14:36:46,960 - INFO - SEQ - 63
2024-11-06 14:36:46,990 - INFO - SEQ - 64
2024-11-06 14:36:47,021 - INFO - SEQ - 65
2024-11-06 14:36:47,051 - INFO - SEQ - 66
2024-11-06 14:36:47,081 - INFO - SEQ - 67
2024-11-06 14:36:47,111 - INFO - SEQ - 68
2024-11-06 14:36:47,140 - INFO - SEQ - 69
2024-11-06 14:36:47,170 - INFO - SEQ - 70
2024-11-06 14:36:47,201 - INFO - SEQ - 71
2024-11-06 14:36:47,231 - INFO - SEQ - 72
2024-11-06 14:36:47,261 - INFO - SEQ - 73
2024-11-06 14:36:47,291 - INFO - SEQ - 74
2024-11-06 14:36:47,321 - INFO - SEQ - 75
2024-11-06 14:36:47,351 - INFO - SEQ - 76
2024-11-06 14:36:47,382 - INFO - SEQ - 77
2024-11-06 14:36:47,412 - INFO - SEQ - 78
2024-11-06 14:36:47,427 - INFO - SEQ - 79
2024-11-06 14:36:47,442 - INFO - SEQ - 80
2024-11-06 14:36:47,472 - INFO - SEQ - 81
2024-11-06 14:36:47,502 - INFO - SEQ - 82
2024-11-06 14:36:47,532 - INFO - SEQ - 83
2024-11-06 14:36:47,562 - INFO - SEQ - 84
2024-11-06 14:36:47,592 - INFO - SEQ - 85
2024-11-06 14:36:47,622 - INFO - SEQ - 86
2024-11-06 14:36:47,652 - INFO - SEQ - 87
2024-11-06 14:36:47,682 - INFO - SEQ - 88
2024-11-06 14:36:47,712 - INFO - SEQ - 89
2024-11-06 14:36:47,742 - INFO - SEQ - 90
2024-11-06 14:36:47,772 - INFO - SEQ - 91
2024-11-06 14:36:47,802 - INFO - SEQ - 92
2024-11-06 14:36:47,832 - INFO - SEQ - 93
2024-11-06 14:36:47,863 - INFO - SEQ - 94
2024-11-06 14:36:47,893 - INFO - SEQ - 95
2024-11-06 14:36:47,923 - INFO - SEQ - 96
