Attaching to:  10.11.32.219:4242
Server started! Waiting for streams from client...
session created:  10.11.66.177:43259
stream created:  3
Start forwarding? [write any letter]
Connected to mquic, connecting to Websocket.
2025-03-25 18:04:19,366 - INFO - SEQ - 1
2025-03-25 18:04:19,396 - INFO - SEQ - 2
2025-03-25 18:04:19,426 - INFO - SEQ - 3
2025-03-25 18:04:19,456 - INFO - SEQ - 4
2025-03-25 18:04:19,486 - INFO - SEQ - 5
2025-03-25 18:04:19,516 - INFO - SEQ - 6
2025-03-25 18:04:19,547 - INFO - SEQ - 7
2025-03-25 18:04:19,577 - INFO - SEQ - 8
2025-03-25 18:04:19,607 - INFO - SEQ - 9
2025-03-25 18:04:19,637 - INFO - SEQ - 10
2025-03-25 18:04:19,667 - INFO - SEQ - 11
2025-03-25 18:04:19,697 - INFO - SEQ - 12
2025-03-25 18:04:19,728 - INFO - SEQ - 13
2025-03-25 18:04:19,758 - INFO - SEQ - 14
2025-03-25 18:04:19,788 - INFO - SEQ - 15
2025-03-25 18:04:19,818 - INFO - SEQ - 16
2025-03-25 18:04:19,848 - INFO - SEQ - 17
2025-03-25 18:04:19,878 - INFO - SEQ - 18
2025-03-25 18:04:19,908 - INFO - SEQ - 19
2025-03-25 18:04:19,939 - INFO - SEQ - 20
2025-03-25 18:04:19,969 - INFO - SEQ - 21
2025-03-25 18:04:19,999 - INFO - SEQ - 22
2025-03-25 18:04:20,029 - INFO - SEQ - 23
2025-03-25 18:04:20,059 - INFO - SEQ - 24
2025-03-25 18:04:20,089 - INFO - SEQ - 25
2025-03-25 18:04:20,120 - INFO - SEQ - 26
2025-03-25 18:04:20,150 - INFO - SEQ - 27
2025-03-25 18:04:20,180 - INFO - SEQ - 28
2025-03-25 18:04:20,211 - INFO - SEQ - 29
2025-03-25 18:04:20,241 - INFO - SEQ - 30
2025-03-25 18:04:20,271 - INFO - SEQ - 31
2025-03-25 18:04:20,301 - INFO - SEQ - 32
2025-03-25 18:04:20,331 - INFO - SEQ - 33
2025-03-25 18:04:20,361 - INFO - SEQ - 34
2025-03-25 18:04:20,391 - INFO - SEQ - 35
2025-03-25 18:04:20,422 - INFO - SEQ - 36
2025-03-25 18:04:20,452 - INFO - SEQ - 37
2025-03-25 18:04:20,482 - INFO - SEQ - 38
2025-03-25 18:04:20,513 - INFO - SEQ - 39
2025-03-25 18:04:20,543 - INFO - SEQ - 40
2025-03-25 18:04:20,573 - INFO - SEQ - 41
2025-03-25 18:04:20,603 - INFO - SEQ - 42
2025-03-25 18:04:20,633 - INFO - SEQ - 43
2025-03-25 18:04:20,663 - INFO - SEQ - 44
2025-03-25 18:04:20,693 - INFO - SEQ - 45
2025-03-25 18:04:20,723 - INFO - SEQ - 46
2025-03-25 18:04:20,753 - INFO - SEQ - 47
2025-03-25 18:04:20,784 - INFO - SEQ - 48
2025-03-25 18:04:20,814 - INFO - SEQ - 49
2025-03-25 18:04:20,843 - INFO - SEQ - 50
2025-03-25 18:04:20,874 - INFO - SEQ - 51
2025-03-25 18:04:20,904 - INFO - SEQ - 52
2025-03-25 18:04:20,934 - INFO - SEQ - 53
2025-03-25 18:04:20,964 - INFO - SEQ - 54
2025-03-25 18:04:20,994 - INFO - SEQ - 55
2025-03-25 18:04:21,024 - INFO - SEQ - 56
2025-03-25 18:04:21,054 - INFO - SEQ - 57
2025-03-25 18:04:21,084 - INFO - SEQ - 58
2025-03-25 18:04:21,114 - INFO - SEQ - 59
2025-03-25 18:04:21,145 - INFO - SEQ - 60
2025-03-25 18:04:21,174 - INFO - SEQ - 61
2025-03-25 18:04:21,205 - INFO - SEQ - 62
2025-03-25 18:04:21,235 - INFO - SEQ - 63
2025-03-25 18:04:21,265 - INFO - SEQ - 64
2025-03-25 18:04:21,295 - INFO - SEQ - 65
2025-03-25 18:04:21,325 - INFO - SEQ - 66
2025-03-25 18:04:21,355 - INFO - SEQ - 67
2025-03-25 18:04:21,385 - INFO - SEQ - 68
2025-03-25 18:04:21,415 - INFO - SEQ - 69
2025-03-25 18:04:21,445 - INFO - SEQ - 70
2025-03-25 18:04:21,476 - INFO - SEQ - 71
2025-03-25 18:04:21,505 - INFO - SEQ - 72
2025-03-25 18:04:21,536 - INFO - SEQ - 73
2025-03-25 18:04:21,566 - INFO - SEQ - 74
2025-03-25 18:04:21,596 - INFO - SEQ - 75
2025-03-25 18:04:21,626 - INFO - SEQ - 76
2025-03-25 18:04:21,656 - INFO - SEQ - 77
2025-03-25 18:04:21,686 - INFO - SEQ - 78
2025-03-25 18:04:21,716 - INFO - SEQ - 79
2025-03-25 18:04:21,745 - INFO - SEQ - 80
2025-03-25 18:04:21,776 - INFO - SEQ - 81
2025-03-25 18:04:21,806 - INFO - SEQ - 82
2025-03-25 18:04:21,837 - INFO - SEQ - 83
2025-03-25 18:04:21,867 - INFO - SEQ - 84
2025-03-25 18:04:21,897 - INFO - SEQ - 85
2025-03-25 18:04:21,927 - INFO - SEQ - 86
2025-03-25 18:04:21,957 - INFO - SEQ - 87
2025-03-25 18:04:21,987 - INFO - SEQ - 88
2025-03-25 18:04:22,017 - INFO - SEQ - 89
2025-03-25 18:04:22,047 - INFO - SEQ - 90
2025-03-25 18:04:22,078 - INFO - SEQ - 91
2025-03-25 18:04:22,107 - INFO - SEQ - 92
2025-03-25 18:04:22,138 - INFO - SEQ - 93
2025-03-25 18:04:22,168 - INFO - SEQ - 94
2025-03-25 18:04:22,198 - INFO - SEQ - 95
2025-03-25 18:04:22,229 - INFO - SEQ - 96
2025-03-25 18:04:22,260 - INFO - SEQ - 97
2025-03-25 18:04:22,290 - INFO - SEQ - 98
2025-03-25 18:04:22,320 - INFO - SEQ - 99
2025-03-25 18:04:22,350 - INFO - SEQ - 100
2025-03-25 18:04:22,380 - INFO - SEQ - 101
2025-03-25 18:04:22,410 - INFO - SEQ - 102
2025-03-25 18:04:22,440 - INFO - SEQ - 103
2025-03-25 18:04:22,470 - INFO - SEQ - 104
