Attaching to:  10.11.32.219:4242
Server started! Waiting for streams from client...
session created:  10.11.66.177:35935
stream created:  3
Start forwarding? [write any letter]
Connected to mquic, connecting to Websocket.
2025-06-10 17:23:49,640 - INFO - SEQ - 1
2025-06-10 17:23:49,673 - INFO - SEQ - 2
2025-06-10 17:23:49,699 - INFO - SEQ - 3
2025-06-10 17:23:49,730 - INFO - SEQ - 4
2025-06-10 17:23:49,761 - INFO - SEQ - 5
2025-06-10 17:23:49,791 - INFO - SEQ - 6
2025-06-10 17:23:49,821 - INFO - SEQ - 7
2025-06-10 17:23:49,851 - INFO - SEQ - 8
2025-06-10 17:23:49,882 - INFO - SEQ - 9
2025-06-10 17:23:49,912 - INFO - SEQ - 10
2025-06-10 17:23:49,941 - INFO - SEQ - 11
2025-06-10 17:23:49,973 - INFO - SEQ - 12
2025-06-10 17:23:50,002 - INFO - SEQ - 13
2025-06-10 17:23:50,033 - INFO - SEQ - 14
2025-06-10 17:23:50,063 - INFO - SEQ - 15
2025-06-10 17:23:50,093 - INFO - SEQ - 16
2025-06-10 17:23:50,124 - INFO - SEQ - 17
2025-06-10 17:23:50,154 - INFO - SEQ - 18
2025-06-10 17:23:50,184 - INFO - SEQ - 19
2025-06-10 17:23:50,213 - INFO - SEQ - 20
2025-06-10 17:23:50,244 - INFO - SEQ - 21
2025-06-10 17:23:50,274 - INFO - SEQ - 22
2025-06-10 17:23:50,304 - INFO - SEQ - 23
2025-06-10 17:23:50,335 - INFO - SEQ - 24
2025-06-10 17:23:50,365 - INFO - SEQ - 25
2025-06-10 17:23:50,395 - INFO - SEQ - 26
2025-06-10 17:23:50,425 - INFO - SEQ - 27
2025-06-10 17:23:50,456 - INFO - SEQ - 28
2025-06-10 17:23:50,485 - INFO - SEQ - 29
2025-06-10 17:23:50,516 - INFO - SEQ - 30
2025-06-10 17:23:50,546 - INFO - SEQ - 31
2025-06-10 17:23:50,576 - INFO - SEQ - 32
2025-06-10 17:23:50,605 - INFO - SEQ - 33
2025-06-10 17:23:50,636 - INFO - SEQ - 34
2025-06-10 17:23:50,666 - INFO - SEQ - 35
2025-06-10 17:23:50,696 - INFO - SEQ - 36
2025-06-10 17:23:50,727 - INFO - SEQ - 37
2025-06-10 17:23:50,757 - INFO - SEQ - 38
2025-06-10 17:23:50,787 - INFO - SEQ - 39
2025-06-10 17:23:50,817 - INFO - SEQ - 40
2025-06-10 17:23:50,848 - INFO - SEQ - 41
2025-06-10 17:23:50,878 - INFO - SEQ - 42
2025-06-10 17:23:50,908 - INFO - SEQ - 43
2025-06-10 17:23:50,938 - INFO - SEQ - 44
2025-06-10 17:23:50,969 - INFO - SEQ - 45
2025-06-10 17:23:50,999 - INFO - SEQ - 46
2025-06-10 17:23:51,029 - INFO - SEQ - 47
2025-06-10 17:23:51,060 - INFO - SEQ - 48
