Attaching to:  10.11.32.219:4242
Server started! Waiting for streams from client...
session created:  10.51.0.77:54639
stream created:  3
Start forwarding? [write any letter]
Connected to mquic, connecting to Websocket.
2024-10-30 15:29:19,244 - INFO - SEQ - 1
2024-10-30 15:29:19,274 - INFO - SEQ - 2
2024-10-30 15:29:19,303 - INFO - SEQ - 3
2024-10-30 15:29:19,334 - INFO - SEQ - 4
2024-10-30 15:29:19,363 - INFO - SEQ - 5
2024-10-30 15:29:19,394 - INFO - SEQ - 6
2024-10-30 15:29:19,403 - INFO - SEQ - 7
2024-10-30 15:29:19,424 - INFO - SEQ - 8
2024-10-30 15:29:19,454 - INFO - SEQ - 9
2024-10-30 15:29:19,485 - INFO - SEQ - 10
2024-10-30 15:29:19,514 - INFO - SEQ - 11
2024-10-30 15:29:19,544 - INFO - SEQ - 12
2024-10-30 15:29:19,574 - INFO - SEQ - 13
2024-10-30 15:29:19,605 - INFO - SEQ - 14
2024-10-30 15:29:19,634 - INFO - SEQ - 15
2024-10-30 15:29:19,665 - INFO - SEQ - 16
2024-10-30 15:29:19,695 - INFO - SEQ - 17
2024-10-30 15:29:19,725 - INFO - SEQ - 18
2024-10-30 15:29:19,755 - INFO - SEQ - 19
2024-10-30 15:29:19,786 - INFO - SEQ - 20
2024-10-30 15:29:19,815 - INFO - SEQ - 21
2024-10-30 15:29:19,846 - INFO - SEQ - 22
2024-10-30 15:29:19,876 - INFO - SEQ - 23
2024-10-30 15:29:19,906 - INFO - SEQ - 24
2024-10-30 15:29:19,936 - INFO - SEQ - 25
2024-10-30 15:29:19,967 - INFO - SEQ - 26
2024-10-30 15:29:19,996 - INFO - SEQ - 27
2024-10-30 15:29:20,027 - INFO - SEQ - 28
2024-10-30 15:29:20,056 - INFO - SEQ - 29
2024-10-30 15:29:20,087 - INFO - SEQ - 30
2024-10-30 15:29:20,117 - INFO - SEQ - 31
2024-10-30 15:29:20,147 - INFO - SEQ - 32
2024-10-30 15:29:20,177 - INFO - SEQ - 33
2024-10-30 15:29:20,207 - INFO - SEQ - 34
2024-10-30 15:29:20,237 - INFO - SEQ - 35
2024-10-30 15:29:20,267 - INFO - SEQ - 36
2024-10-30 15:29:20,298 - INFO - SEQ - 37
2024-10-30 15:29:20,327 - INFO - SEQ - 38
2024-10-30 15:29:20,358 - INFO - SEQ - 39
2024-10-30 15:29:20,388 - INFO - SEQ - 40
2024-10-30 15:29:20,404 - INFO - SEQ - 41
2024-10-30 15:29:20,418 - INFO - SEQ - 42
2024-10-30 15:29:20,448 - INFO - SEQ - 43
2024-10-30 15:29:20,478 - INFO - SEQ - 44
