Attaching to:  10.11.32.219:4242
Server started! Waiting for streams from client...
session created:  10.51.0.77:56838
stream created:  3
Start forwarding? [write any letter]
Connected to mquic, connecting to Websocket.
2024-10-30 15:26:30,323 - INFO - SEQ - 1
2024-10-30 15:26:30,353 - INFO - SEQ - 2
2024-10-30 15:26:30,383 - INFO - SEQ - 3
2024-10-30 15:26:30,414 - INFO - SEQ - 4
2024-10-30 15:26:30,444 - INFO - SEQ - 5
2024-10-30 15:26:30,474 - INFO - SEQ - 6
2024-10-30 15:26:30,504 - INFO - SEQ - 7
2024-10-30 15:26:30,515 - INFO - SEQ - 8
2024-10-30 15:26:30,534 - INFO - SEQ - 9
2024-10-30 15:26:30,565 - INFO - SEQ - 10
2024-10-30 15:26:30,595 - INFO - SEQ - 11
2024-10-30 15:26:30,625 - INFO - SEQ - 12
2024-10-30 15:26:30,655 - INFO - SEQ - 13
2024-10-30 15:26:30,685 - INFO - SEQ - 14
2024-10-30 15:26:30,715 - INFO - SEQ - 15
2024-10-30 15:26:30,746 - INFO - SEQ - 16
2024-10-30 15:26:30,776 - INFO - SEQ - 17
2024-10-30 15:26:30,806 - INFO - SEQ - 18
2024-10-30 15:26:30,836 - INFO - SEQ - 19
2024-10-30 15:26:30,866 - INFO - SEQ - 20
2024-10-30 15:26:30,896 - INFO - SEQ - 21
2024-10-30 15:26:30,926 - INFO - SEQ - 22
2024-10-30 15:26:30,956 - INFO - SEQ - 23
2024-10-30 15:26:30,987 - INFO - SEQ - 24
2024-10-30 15:26:31,017 - INFO - SEQ - 25
2024-10-30 15:26:31,047 - INFO - SEQ - 26
2024-10-30 15:26:31,077 - INFO - SEQ - 27
2024-10-30 15:26:31,107 - INFO - SEQ - 28
2024-10-30 15:26:31,138 - INFO - SEQ - 29
2024-10-30 15:26:31,168 - INFO - SEQ - 30
2024-10-30 15:26:31,198 - INFO - SEQ - 31
2024-10-30 15:26:31,228 - INFO - SEQ - 32
2024-10-30 15:26:31,258 - INFO - SEQ - 33
2024-10-30 15:26:31,289 - INFO - SEQ - 34
2024-10-30 15:26:31,319 - INFO - SEQ - 35
2024-10-30 15:26:31,349 - INFO - SEQ - 36
2024-10-30 15:26:31,379 - INFO - SEQ - 37
2024-10-30 15:26:31,409 - INFO - SEQ - 38
2024-10-30 15:26:31,439 - INFO - SEQ - 39
2024-10-30 15:26:31,470 - INFO - SEQ - 40
2024-10-30 15:26:31,500 - INFO - SEQ - 41
2024-10-30 15:26:31,530 - INFO - SEQ - 42
2024-10-30 15:26:31,541 - INFO - SEQ - 43
2024-10-30 15:26:31,560 - INFO - SEQ - 44
2024-10-30 15:26:31,590 - INFO - SEQ - 45
2024-10-30 15:26:31,620 - INFO - SEQ - 46
2024-10-30 15:26:31,650 - INFO - SEQ - 47
2024-10-30 15:26:31,681 - INFO - SEQ - 48
2024-10-30 15:26:31,711 - INFO - SEQ - 49
2024-10-30 15:26:31,741 - INFO - SEQ - 50
2024-10-30 15:26:31,771 - INFO - SEQ - 51
2024-10-30 15:26:31,802 - INFO - SEQ - 52
2024-10-30 15:26:31,832 - INFO - SEQ - 53
2024-10-30 15:26:31,862 - INFO - SEQ - 54
2024-10-30 15:26:31,892 - INFO - SEQ - 55
2024-10-30 15:26:31,923 - INFO - SEQ - 56
2024-10-30 15:26:31,953 - INFO - SEQ - 57
